时间,辐照度,风速,风向,温度,湿度,压强,实际辐照度,实际功率
2017-07-09 04:15:00,-1.0,-0.545274289,0.57041647,0.040752351,0.7699082340000001,0.5656645570000001,0.0,-0.021
2017-07-09 04:30:00,-1.0,-0.5413086579999999,0.560581224,0.037826541,0.772700211,0.564873418,0.0,-0.021
2017-07-09 04:45:00,-1.0,-0.538664904,0.553135332,0.035736677,0.7745683729999999,0.564082278,0.0,-0.021
2017-07-09 05:00:00,-1.0,-0.537343027,0.5486900229999999,0.034900731000000004,0.775225308,0.564082278,0.0,-0.021
2017-07-09 05:15:00,-1.0,-0.538664904,0.546022838,0.037408567999999996,0.768697009,0.5656645570000001,0.0,-0.021
2017-07-09 05:30:00,-1.0,-0.542630535,0.543522352,0.04367816099999999,0.7502412190000001,0.568037975,0.0,-0.025333
2017-07-09 05:45:00,-1.0,-0.547918044,0.5411329979999999,0.054127482000000005,0.7215413359999999,0.57278481,0.13333299999999998,-0.050667000000000004
2017-07-09 06:00:00,-1.0,-0.554527429,0.53896591,0.067502612,0.684301287,0.5775316460000001,5.7333300000000005,0.006999999999999999
2017-07-09 06:15:00,-0.9699016770000001,-0.563780568,0.5369655210000001,0.08338558,0.640204471,0.583860759,21.9333,0.225667
2017-07-09 06:30:00,-0.852269701,-0.574355585,0.5351318310000001,0.101358412,0.590934286,0.5909810129999999,42.0,0.631
2017-07-09 06:45:00,-0.760949103,-0.584930601,0.5335759729999999,0.120585162,0.538194658,0.598101266,66.8667,0.992667
2017-07-09 07:00:00,-0.670299109,-0.596827495,0.53224238,0.141065831,0.483668986,0.605221519,76.6667,1.317
2017-07-09 07:15:00,-0.580497234,-0.610046266,0.531131053,0.161964472,0.42904066799999996,0.6123417720000001,110.6,1.64167
2017-07-09 07:30:00,-0.491701265,-0.623265036,0.530353124,0.182445141,0.376013631,0.617879747,146.8,2.187
2017-07-09 07:45:00,-0.404068993,-0.6364838070000001,0.529853027,0.202507837,0.32627127300000003,0.623417722,194.667,3.3110000000000004
2017-07-09 08:00:00,-0.317797655,-0.649702578,0.5296863279999999,0.221316614,0.281517522,0.627373418,250.13299999999998,4.45867
2017-07-09 08:15:00,-0.23304503899999998,-0.6655651020000001,0.537410052,0.240125392,0.238734577,0.630537975,287.8,5.76
2017-07-09 08:30:00,-0.149968935,-0.686715135,0.558858667,0.260606061,0.19420664699999998,0.633702532,372.333,6.3660000000000005
2017-07-09 08:45:00,-0.06874685700000001,-0.7131526770000001,0.5911982889999999,0.282340648,0.148426433,0.636075949,431.267,8.043
2017-07-09 09:00:00,0.010443684,-0.740912095,0.631706165,0.30491118100000003,0.102030342,0.639240506,521.2669999999999,9.42533
2017-07-09 09:15:00,0.087444897,-0.769993391,0.6777151109999999,0.328317659,0.055511076,0.642405063,582.0,10.2563
2017-07-09 09:30:00,0.162079269,-0.800396563,0.726446809,0.35172413799999996,0.009463981,0.644778481,634.533,11.3557
2017-07-09 09:45:00,0.23908048199999998,-0.829477859,0.775178507,0.374712644,-0.03557718,0.647151899,695.133,12.2867
2017-07-09 10:00:00,0.321702942,-0.854593523,0.821187453,0.39728317700000004,-0.079037589,0.648734177,731.8,12.9017
2017-07-09 10:15:00,0.407599531,-0.87838731,0.86169533,0.41943573700000003,-0.120342428,0.650316456,774.933,13.799000000000001
2017-07-09 10:30:00,0.494403408,-0.8955717120000001,0.894034951,0.439916405,-0.158978465,0.651898734,807.467,14.2997
2017-07-09 10:45:00,0.579806905,-0.907468605,0.915428,0.458725183,-0.194350352,0.6526898729999999,837.8,14.8557
2017-07-09 11:00:00,0.661423457,-0.911434237,0.92320729,0.475862069,-0.2259038,0.6526898729999999,867.7330000000001,15.3003
2017-07-09 11:15:00,0.736925671,-0.907468605,0.894312783,0.49174503700000005,-0.255116914,0.651107595,885.933,15.6213
2017-07-09 11:30:00,0.80396643,-0.8982154659999999,0.814463924,0.507628004,-0.283693622,0.647151899,912.0,16.003
2017-07-09 11:45:00,0.860198617,-0.8836748179999999,0.693829356,0.5235109720000001,-0.311449159,0.6400316460000001,834.2,13.5663
2017-07-09 12:00:00,0.903255392,-0.865168539,0.54263329,0.539393939,-0.33826035200000004,0.630537975,917.3330000000001,14.3183
2017-07-09 12:15:00,0.930829085,-0.844018506,0.37104437,0.5544409610000001,-0.363901378,0.619462025,973.467,16.6543
2017-07-09 12:30:00,0.9405331309999999,-0.820224719,0.189231239,0.568652038,-0.388249061,0.606803797,982.467,16.7233
2017-07-09 12:45:00,0.939389158,-0.796430932,0.007473675,0.582027168,-0.411098109,0.59335443,1000.6,16.913
2017-07-09 13:00:00,0.935996686,-0.7713152679999999,-0.164115245,0.5945663529999999,-0.432325347,0.579905063,1015.67,16.8433
2017-07-09 13:15:00,0.9304346109999999,-0.748843358,-0.31531131100000004,0.605433647,-0.451725483,0.566455696,1013.6,16.9453
2017-07-09 13:30:00,0.922762103,-0.727693325,-0.43594587799999995,0.614629049,-0.469134282,0.55221519,1012.13,16.866
2017-07-09 13:45:00,0.9130383329999999,-0.7091870459999999,-0.515794738,0.62215256,-0.48438751,0.539556962,998.3330000000001,16.6953
2017-07-09 14:00:00,0.901302748,-0.695968275,-0.544689245,0.627586207,-0.497341463,0.5284810129999999,988.067,16.417
2017-07-09 14:15:00,0.887673692,-0.685393258,-0.5407996,0.631765935,-0.509063661,0.516613924,968.0,16.162
2017-07-09 14:30:00,0.8721708859999999,-0.676140119,-0.530130859,0.635945664,-0.5206626839999999,0.5031645570000001,975.133,16.2617
2017-07-09 14:45:00,0.8548732259999999,-0.668208857,-0.513961048,0.6401253920000001,-0.531974297,0.488924051,976.067,16.3383
2017-07-09 15:00:00,0.835839883,-0.660277594,-0.49373489299999995,0.643469175,-0.542834267,0.473892405,972.6,12.790999999999999
2017-07-09 15:15:00,0.8151497520000001,-0.652346332,-0.47073042,0.64723093,-0.553037302,0.458860759,934.067,15.508
2017-07-09 15:30:00,0.79284228,-0.645736946,-0.446392354,0.65015674,-0.562439695,0.44382911399999997,855.067,14.835
2017-07-09 15:45:00,0.769016085,-0.639127561,-0.42205428799999994,0.652664577,-0.570856685,0.43037974700000003,253.86700000000002,3.89433
2017-07-09 16:00:00,0.7429808379999999,-0.632518176,-0.399105382,0.655172414,-0.578144567,0.417721519,92.4,1.50967
2017-07-09 16:15:00,0.692744647,-0.624586913,-0.37882366,0.656844305,-0.584098048,0.407436709,72.2667,1.2693299999999998
2017-07-09 16:30:00,0.6125482,-0.616655651,-0.362709416,0.658516196,-0.5885734229999999,0.398734177,91.4667,1.704
2017-07-09 16:45:00,0.508722794,-0.608724389,-0.351985108,0.659352142,-0.5913654,0.393987342,118.26700000000001,2.33033
2017-07-09 17:00:00,0.387580004,-0.599471249,-0.348151029,0.659352142,-0.592350804,0.39240506299999994,159.86700000000002,3.1996700000000002
2017-07-09 17:15:00,0.255490577,-0.587574356,-0.349929153,0.657680251,-0.59054423,0.39240506299999994,234.067,4.65033
2017-07-09 17:30:00,0.11878581099999999,-0.573033708,-0.354930125,0.6535005220000001,-0.585411919,0.39319620299999997,268.067,5.18967
2017-07-09 17:45:00,-0.01622272,-0.557171183,-0.36248715,0.646394984,-0.577364456,0.393987342,292.4,5.574330000000001
2017-07-09 18:00:00,-0.14318399199999998,-0.539986781,-0.37204456399999997,0.637617555,-0.566791895,0.39556962,291.733,5.39567
2017-07-09 18:15:00,-0.255746985,-0.5214805020000001,-0.38299113700000004,0.627168234,-0.554104822,0.39794303799999997,217.13299999999998,3.78433
2017-07-09 18:30:00,-0.35047977799999996,-0.5042960999999999,-0.394715639,0.615464995,-0.5397138220000001,0.399525316,112.26700000000001,1.68
2017-07-09 18:45:00,-0.448328912,-0.487111699,-0.40660684,0.60292581,-0.524008951,0.402689873,88.0667,1.04833
2017-07-09 19:00:00,-0.550872279,-0.471249174,-0.41805351,0.589968652,-0.507400792,0.405063291,45.3333,0.562333
2017-07-09 19:15:00,-0.653297305,-0.458030403,-0.428499986,0.5774294670000001,-0.49029993200000005,0.40822784799999995,33.5333,0.493
2017-07-09 19:30:00,-0.7508111359999999,-0.448777264,-0.43727947100000003,0.565308255,-0.473096426,0.411392405,25.9333,0.367667
2017-07-09 19:45:00,-0.838620921,-0.44216787799999996,-0.443836302,0.5544409610000001,-0.45622138700000003,0.41455696200000003,13.6,0.155667
2017-07-09 20:00:00,-0.91189436,-0.43952412399999996,-0.44755924799999997,0.544409613,-0.44004434299999995,0.417721519,2.53333,-0.018667
2017-07-09 20:15:00,-0.965838601,-0.44613351,-0.449559637,0.536050157,-0.423538831,0.422468354,0.0,-0.032667
2017-07-09 20:30:00,-1.0,-0.46728354299999997,-0.45150445899999997,0.528108673,-0.405575743,0.42879746799999996,0.0,-0.021
2017-07-09 20:45:00,-1.0,-0.497686715,-0.45333814899999997,0.520585162,-0.386339841,0.436708861,0.0,-0.021
2017-07-09 21:00:00,-1.0,-0.53602115,-0.45500514,0.513479624,-0.366056948,0.44620253200000004,0.0,-0.022333000000000002
2017-07-09 21:15:00,-1.0,-0.58096497,-0.45650543200000004,0.505956113,-0.344993944,0.456487342,0.0,-0.021
2017-07-09 21:30:00,-1.0,-0.6272306679999999,-0.457894591,0.498850575,-0.323356121,0.46598101299999994,0.0,-0.021
2017-07-09 21:45:00,-1.0,-0.673496365,-0.45906148399999996,0.491327064,-0.301348771,0.476265823,0.0,-0.021667
2017-07-09 22:00:00,-1.0,-0.717118308,-0.460061679,0.483803553,-0.279238776,0.484968354,0.0,-0.022333000000000002
2017-07-09 22:15:00,-1.0,-0.75677462,-0.46083960799999996,0.47544409600000004,-0.257210897,0.49287974700000003,0.0,-0.021
2017-07-09 22:30:00,-1.0,-0.787177792,-0.461450838,0.46666666700000003,-0.235532015,0.499208861,0.0,-0.021
2017-07-09 22:45:00,-1.0,-0.8070059479999999,-0.461784236,0.456635319,-0.214407423,0.5031645570000001,0.0,-0.023
2017-07-09 23:00:00,-1.0,-0.8149372109999999,-0.461950935,0.446185998,-0.19406294300000002,0.504746835,0.0,-0.022333000000000002
2017-07-09 23:15:00,-1.0,-0.8136153340000001,-0.444391965,0.43281086700000004,-0.17279464600000002,0.504746835,0.0,-0.022667
2017-07-09 23:30:00,-1.0,-0.8096497029999999,-0.39604923200000003,0.416091954,-0.149309191,0.5031645570000001,0.0,-0.019667
2017-07-09 23:45:00,-1.0,-0.803040317,-0.322923902,0.396447231,-0.12434563,0.5007911389999999,0.0,-0.020333
2017-07-10 00:00:00,-1.0,-0.795109055,-0.231294974,0.37513061700000006,-0.098704605,0.498417722,0.0,-0.021
2017-07-10 00:15:00,-1.0,-0.763384005,-0.098658072,0.301985371,0.195664224,0.507120253,0.0,-0.020333
2017-07-10 00:30:00,-1.0,-0.762062128,0.046870225,0.29028213199999997,0.21758945600000001,0.502373418,0.0,-0.020333
2017-07-10 00:45:00,-1.0,-0.759418374,0.191565027,0.278996865,0.238262405,0.49762658200000004,0.0,-0.021
2017-07-10 01:00:00,-1.0,-0.758096497,0.32753591,0.268129572,0.25733407199999997,0.49287974700000003,0.0,-0.021
2017-07-10 01:15:00,-1.0,-0.75677462,0.446892451,0.257680251,0.27449652,0.488132911,0.0,-0.021
2017-07-10 01:30:00,-1.0,-0.755452743,0.541855361,0.24806687600000002,0.289380222,0.483386076,0.0,-0.021
2017-07-10 01:45:00,-1.0,-0.7541308659999999,0.604534215,0.23928944600000002,0.301677239,0.47943038,0.0,-0.021
2017-07-10 02:00:00,-1.0,-0.7541308659999999,0.62720529,0.231765935,0.311059104,0.47705696200000003,0.0,-0.021
2017-07-10 02:15:00,-1.0,-0.755452743,0.6192593000000001,0.22466039699999998,0.318778099,0.473892405,0.0,-0.021
2017-07-10 02:30:00,-1.0,-0.759418374,0.597255022,0.217136886,0.326250744,0.47151898700000006,0.0,-0.021
2017-07-10 02:45:00,-1.0,-0.7660277590000001,0.564026338,0.209613375,0.333394921,0.46914557,0.0,-0.020333
2017-07-10 03:00:00,-1.0,-0.773959022,0.522407135,0.202507837,0.34012851299999997,0.46677215200000005,0.0,-0.020333
2017-07-10 03:15:00,-1.0,-0.7832121609999999,0.475175729,0.19540229899999997,0.346389932,0.464398734,0.0,-0.021
2017-07-10 03:30:00,-1.0,-0.7924653009999999,0.425110438,0.189132706,0.35207653299999997,0.462025316,0.0,-0.021
2017-07-10 03:45:00,-1.0,-0.80171844,0.375045148,0.18328108699999998,0.35712672700000003,0.459651899,0.0,-0.021
2017-07-10 04:00:00,-1.0,-0.81097158,0.327758175,0.17784744,0.361437868,0.45806962,0.0,-0.020333
2017-07-10 04:15:00,-1.0,-0.8189028420000001,0.286138971,0.173667712,0.36492784,0.456487342,0.0,-0.020333
2017-07-10 04:30:00,-1.0,-0.825512227,0.252910288,0.170741902,0.367514524,0.45569620299999997,0.0,-0.021
2017-07-10 04:45:00,-1.0,-0.829477859,0.23090601,0.168652038,0.369136335,0.45490506299999994,0.0,-0.021
2017-07-10 05:00:00,-1.0,-0.8307997359999999,0.22296002,0.167816092,0.36969062399999997,0.45490506299999994,0.0,-0.021
2017-07-10 05:15:00,-1.0,-0.826834104,0.227016364,0.169487983,0.36591324299999994,0.45569620299999997,0.0,-0.020333
2017-07-10 05:30:00,-1.0,-0.816259088,0.238296335,0.17450365699999998,0.355238037,0.45806962,0.0,-0.022667
2017-07-10 05:45:00,-1.0,-0.80171844,0.255355208,0.182445141,0.33858882,0.462816456,0.06666699999999999,-0.058333
2017-07-10 06:00:00,-1.0,-0.781890284,0.27669269,0.192894462,0.316950997,0.46835443,8.0,-0.006333
2017-07-10 06:15:00,-0.9755229240000001,-0.760740251,0.300919623,0.205433647,0.291227854,0.474683544,24.2667,0.17133299999999999
2017-07-10 06:30:00,-0.85881796,-0.7369464640000001,0.326535715,0.21922675,0.262425325,0.48180379700000003,41.6,0.29100000000000004
2017-07-10 06:45:00,-0.7670437179999999,-0.714474554,0.35220737399999996,0.234691745,0.231446696,0.48971519,57.0,0.408667
2017-07-10 07:00:00,-0.675644224,-0.6920026440000001,0.376434307,0.250992685,0.19925684100000002,0.496835443,71.8,0.606667
2017-07-10 07:15:00,-0.584856165,-0.673496365,0.397771789,0.26771159899999997,0.166841165,0.503955696,96.1333,1.1236700000000002
2017-07-10 07:30:00,-0.49495567100000004,-0.65763384,0.414775095,0.28443051199999997,0.135102954,0.51028481,133.467,2.029
2017-07-10 07:45:00,-0.406139979,-0.647058824,0.42605506600000004,0.300731452,0.105007083,0.516613924,188.067,3.20533
2017-07-10 08:00:00,-0.318665496,-0.644415069,0.430111411,0.316196447,0.077518425,0.52056962,248.8,4.511
2017-07-10 08:15:00,-0.23278863100000002,-0.649702578,0.406995805,0.332497388,0.051199934,0.524525316,313.733,5.779669999999999
2017-07-10 08:30:00,-0.148726344,-0.66688698,0.342872225,0.35005224700000004,0.024080802999999998,0.5284810129999999,381.8,7.05633
2017-07-10 08:45:00,-0.06673504200000001,-0.693324521,0.24551996199999998,0.36969697,-0.003654205,0.532436709,449.6,8.28933
2017-07-10 09:00:00,0.01294859,-0.726371447,0.122885005,0.389759666,-0.031840857,0.535601266,516.467,9.38267
2017-07-10 09:15:00,0.090087869,-0.762062128,-0.017308921,0.41107628,-0.060314919,0.539556962,577.533,10.4353
2017-07-10 09:30:00,0.164426386,-0.80171844,-0.167226961,0.43239289399999997,-0.088912155,0.542721519,629.067,11.3817
2017-07-10 09:45:00,0.240658376,-0.841374752,-0.318923124,0.453709509,-0.11746833400000001,0.545886076,674.8,12.1977
2017-07-10 10:00:00,0.322156586,-0.87838731,-0.46467368700000006,0.47502612299999997,-0.145819219,0.549050633,717.8,13.0247
2017-07-10 10:15:00,0.406633071,-0.91011236,-0.5966437920000001,0.49550679200000003,-0.17378005,0.551424051,750.533,13.73
2017-07-10 10:30:00,0.491839331,-0.9365499009999999,-0.70688745,0.514733542,-0.20118659,0.553006329,784.8,14.3757
2017-07-10 10:45:00,0.575487421,-0.953734303,-0.7876809379999999,0.532706374,-0.227895137,0.553797468,822.133,14.9047
2017-07-10 11:00:00,0.655348567,-0.959021811,-0.831189398,0.549425287,-0.253700396,0.554588608,854.0,15.3937
2017-07-10 11:15:00,0.7291348209999999,-0.956378057,-0.852749146,0.565308255,-0.280511589,0.551424051,883.2669999999999,15.665999999999999
2017-07-10 11:30:00,0.7945779629999999,-0.949768672,-0.873030867,0.582027168,-0.309683644,0.5435126579999999,914.8,16.288
2017-07-10 11:45:00,0.8494097690000001,-0.9365499009999999,-0.89192343,0.599164054,-0.340313276,0.53085443,937.4,16.6637
2017-07-10 12:00:00,0.891381742,-0.9220092529999999,-0.909260134,0.61630094,-0.371517727,0.5150316460000001,953.6669999999999,16.829
2017-07-10 12:15:00,0.918245382,-0.903502974,-0.924929847,0.6330198539999999,-0.40239371,0.49762658200000004,973.3330000000001,17.0067
2017-07-10 12:30:00,0.927693021,-0.882352941,-0.93893257,0.648902821,-0.432078997,0.477848101,985.2,17.1427
2017-07-10 12:45:00,0.924931707,-0.8598810309999999,-0.951046037,0.66353187,-0.45962924200000005,0.45806962,1002.6,17.415
2017-07-10 13:00:00,0.9168844490000001,-0.836087244,-0.961214681,0.676489028,-0.484182218,0.439082278,1015.47,17.467
2017-07-10 13:15:00,0.9039062729999999,-0.812293457,-0.969327369,0.6873563220000001,-0.504834637,0.421677215,1010.67,17.2547
2017-07-10 13:30:00,0.8863719290000001,-0.78849967,-0.9752174029999999,0.695715778,-0.520683213,0.40585443,1013.53,17.2383
2017-07-10 13:45:00,0.864596996,-0.7660277590000001,-0.9788847829999999,0.700731452,-0.5308657179999999,0.393987342,921.0,17.421
2017-07-10 14:00:00,0.8389365,-0.7448777259999999,-0.980107243,0.702403344,-0.534458336,0.386867089,896.7330000000001,13.9043
2017-07-10 14:15:00,0.809784913,-0.722405816,-0.973050315,0.701567398,-0.53298023,0.38212025299999997,599.8,10.5473
2017-07-10 14:30:00,0.777438092,-0.6986120290000001,-0.9534909570000001,0.698223615,-0.528792265,0.37737341799999996,918.4,9.591000000000001
2017-07-10 14:45:00,0.7423102340000001,-0.670852611,-0.923485122,0.6932079409999999,-0.522181848,0.37262658200000004,606.0,6.029
2017-07-10 15:00:00,0.704697192,-0.641771315,-0.8852554659999999,0.6865203759999999,-0.513497978,0.36787974700000003,244.86700000000002,4.5553300000000005
2017-07-10 15:15:00,0.6649737179999999,-0.614011897,-0.8410246440000001,0.678996865,-0.503007534,0.36471519,616.533,9.732330000000001
2017-07-10 15:30:00,0.623514561,-0.584930601,-0.7929597420000001,0.670219436,-0.491059514,0.36075949399999996,826.867,14.315
2017-07-10 15:45:00,0.580635299,-0.55849306,-0.74322785,0.660606061,-0.47796185700000005,0.35759493700000006,761.2669999999999,13.905999999999999
2017-07-10 16:00:00,0.5362767629999999,-0.533377396,-0.693996055,0.650992685,-0.46402250000000006,0.355221519,606.0,11.4867
2017-07-10 16:15:00,0.476869064,-0.5122273629999999,-0.6475425779999999,0.640961338,-0.44954938299999997,0.352848101,285.8,4.266
2017-07-10 16:30:00,0.398921115,-0.495042961,-0.605923374,0.631347962,-0.43487097399999997,0.351265823,102.2,1.751
2017-07-10 16:45:00,0.30643682,-0.483146067,-0.571416664,0.62215256,-0.420295211,0.350474684,76.4667,1.391
2017-07-10 17:00:00,0.203439808,-0.47653668200000004,-0.5461895370000001,0.613375131,-0.406150561,0.349683544,191.467,3.8723300000000003
2017-07-10 17:15:00,0.093933985,-0.473892928,-0.527074709,0.605433647,-0.391615857,0.350474684,126.2,2.27367
2017-07-10 17:30:00,-0.018017573999999998,-0.471249174,-0.509460173,0.59707419,-0.375746751,0.351265823,48.3333,0.754
2017-07-10 17:45:00,-0.128410962,-0.46860542,-0.493179229,0.588714734,-0.358707479,0.35205696200000003,18.9333,0.391
2017-07-10 18:00:00,-0.23324227600000003,-0.46728354299999997,-0.47812074600000004,0.580355277,-0.340580156,0.35443038,26.6,0.508667
2017-07-10 18:15:00,-0.32846816100000004,-0.46463978799999994,-0.46400689,0.57199582,-0.32148796,0.356012658,107.6,2.11633
2017-07-10 18:30:00,-0.412234593,-0.463317911,-0.45083766299999994,0.563218391,-0.301554064,0.359177215,171.667,2.66033
2017-07-10 18:45:00,-0.500458575,-0.461996034,-0.43839079799999997,0.5544409610000001,-0.280881115,0.36155063299999995,128.6,1.60267
2017-07-10 19:00:00,-0.593495133,-0.46067415700000003,-0.426499597,0.5452455589999999,-0.259612818,0.36471519,102.06700000000001,0.956333
2017-07-10 19:15:00,-0.6867486509999999,-0.45935228,-0.414997361,0.536050157,-0.23785182,0.36787974700000003,71.2,0.581667
2017-07-10 19:30:00,-0.7757024090000001,-0.45935228,-0.403828522,0.526436782,-0.215721295,0.371044304,45.4667,0.381333
2017-07-10 19:45:00,-0.8557410679999999,-0.458030403,-0.39277081700000005,0.516823406,-0.193344419,0.374208861,24.6667,0.20333299999999999
2017-07-10 20:00:00,-0.922328182,-0.458030403,-0.381657545,0.506792059,-0.17082383899999998,0.378164557,5.53333,0.027000000000000003
2017-07-10 20:15:00,-0.970907585,-0.463317911,-0.370044175,0.49634273799999995,-0.14571657300000002,0.38212025299999997,0.0,-0.055999999999999994
2017-07-10 20:30:00,-1.0,-0.475214805,-0.35776401,0.485057471,-0.11625710800000001,0.387658228,0.0,-0.032
2017-07-10 20:45:00,-1.0,-0.495042961,-0.34509488,0.47335423200000004,-0.083677198,0.394778481,0.0,-0.034332999999999995
2017-07-10 21:00:00,-1.0,-0.518836748,-0.332481316,0.46165099299999995,-0.049229127000000004,0.402689873,0.0,-0.037000000000000005
2017-07-10 21:15:00,-1.0,-0.547918044,-0.32009001800000003,0.44911180799999995,-0.01412412,0.411392405,0.0,-0.038667
2017-07-10 21:30:00,-1.0,-0.578321216,-0.30830994899999997,0.436572623,0.020426598,0.42009493700000006,0.0,-0.034
2017-07-10 21:45:00,-1.0,-0.611368143,-0.297530075,0.424033438,0.053191271,0.42800632899999996,0.0,-0.034667
2017-07-10 22:00:00,-1.0,-0.643093192,-0.287917095,0.411494253,0.082938145,0.43512658200000004,0.0,-0.033333
2017-07-10 22:15:00,-1.0,-0.672174488,-0.279915539,0.39895506799999997,0.108455996,0.442246835,0.0,-0.032667
2017-07-10 22:30:00,-1.0,-0.6999339059999999,-0.27380324,0.38683385600000003,0.12851306699999998,0.44699367100000004,0.0,-0.034667
2017-07-10 22:45:00,-1.0,-0.722405816,-0.269913594,0.374712644,0.141877605,0.450158228,0.0,-0.034
2017-07-10 23:00:00,-1.0,-0.739590218,-0.268524435,0.363009404,0.14733838400000002,0.45174050600000004,0.0,-0.032
2017-07-10 23:15:00,-1.0,-0.7514871120000001,-0.280860167,0.35088819200000004,0.148385375,0.45094936700000005,0.0,-0.040999999999999995
2017-07-10 23:30:00,-1.0,-0.763384005,-0.31481121300000003,0.33709508899999996,0.149350249,0.449367089,0.0,-0.040667
2017-07-10 23:45:00,-1.0,-0.773959022,-0.36621009600000004,0.322884013,0.150233007,0.44699367100000004,0.0,-0.035332999999999996
2017-07-11 00:00:00,-1.0,-0.784534038,-0.430555941,0.308254963,0.151033647,0.44462025299999997,0.0,-0.032
2017-07-11 00:15:00,-1.0,-0.750165235,0.15650265300000002,0.286102403,-0.015561166999999999,0.42405063299999995,0.0,-0.032
2017-07-11 00:30:00,-1.0,-0.764705882,0.245408829,0.281922675,-0.018373673,0.41930379700000003,0.0,-0.032
2017-07-11 00:45:00,-1.0,-0.777924653,0.331758953,0.277742947,-0.02118618,0.413765823,0.0,-0.032
2017-07-11 01:00:00,-1.0,-0.7898215470000001,0.411552246,0.273981191,-0.023854981,0.40822784799999995,0.0,-0.032
2017-07-11 01:15:00,-1.0,-0.799074686,0.48067679799999996,0.269801463,-0.026195315,0.402689873,0.0,-0.032
2017-07-11 01:30:00,-1.0,-0.8070059479999999,0.5351318310000001,0.265621735,-0.028084006,0.39794303799999997,0.0,-0.032
2017-07-11 01:45:00,-1.0,-0.81097158,0.5707498679999999,0.261024033,-0.02931576,0.393987342,0.0,-0.032
2017-07-11 02:00:00,-1.0,-0.8136153340000001,0.5835301310000001,0.25600835899999996,-0.029767404,0.390822785,0.0,-0.032
2017-07-11 02:15:00,-1.0,-0.812293457,0.568638346,0.25015674,-0.027570775,0.387658228,0.0,-0.032
2017-07-11 02:30:00,-1.0,-0.8096497029999999,0.527463673,0.243469175,-0.021555706,0.38449367100000004,0.0,-0.032
2017-07-11 02:45:00,-1.0,-0.805684071,0.465284917,0.23594566399999997,-0.012440722,0.38212025299999997,0.0,-0.032
2017-07-11 03:00:00,-1.0,-0.800396563,0.38726974700000005,0.22800418,-0.001005933,0.378955696,0.0,-0.032
2017-07-11 03:15:00,-1.0,-0.795109055,0.298808102,0.220062696,0.01194802,0.376582278,0.0,-0.031333
2017-07-11 03:30:00,-1.0,-0.7898215470000001,0.205067652,0.212539185,0.025682083999999997,0.374208861,0.0,-0.032
2017-07-11 03:45:00,-1.0,-0.7832121609999999,0.11132720300000001,0.20501567399999998,0.039416148,0.371835443,0.0,-0.033333
2017-07-11 04:00:00,-1.0,-0.777924653,0.022809991,0.19832810899999997,0.05239063,0.369462025,0.0,-0.032
2017-07-11 04:15:00,-1.0,-0.772637145,-0.055149612,0.192894462,0.06380489,0.36787974700000003,0.0,-0.032
2017-07-11 04:30:00,-1.0,-0.7686715140000001,-0.117383936,0.188296761,0.07291987400000001,0.367088608,0.0,-0.032
2017-07-11 04:45:00,-1.0,-0.7660277590000001,-0.15855860900000002,0.185370951,0.078955472,0.36629746799999996,0.0,-0.032
2017-07-11 05:00:00,-1.0,-0.7660277590000001,-0.173450393,0.184535005,0.081131572,0.36550632899999996,0.0,-0.032
2017-07-11 05:15:00,-1.0,-0.7660277590000001,-0.16806045600000002,0.18620689699999998,0.07983823,0.36629746799999996,0.0,-0.032
2017-07-11 05:30:00,-1.0,-0.767349636,-0.153224238,0.192058516,0.076122436,0.36867088600000003,0.0,-0.036333
2017-07-11 05:45:00,-1.0,-0.7686715140000001,-0.130775429,0.200417973,0.07023054299999999,0.37262658200000004,0.333333,-0.055666999999999994
2017-07-11 06:00:00,-1.0,-0.769993391,-0.10265885,0.211703239,0.062408900999999996,0.376582278,9.6,0.004667
2017-07-11 06:15:00,-0.975562371,-0.772637145,-0.07076376,0.22507837,0.052903862,0.38212025299999997,26.0667,0.19933299999999998
2017-07-11 06:30:00,-0.859291328,-0.773959022,-0.036923846,0.240543365,0.041982304000000005,0.387658228,44.4,0.326667
2017-07-11 06:45:00,-0.768246861,-0.7766027759999999,-0.003139499,0.256844305,0.029890579,0.39319620299999997,59.5333,0.448667
2017-07-11 07:00:00,-0.6778532759999999,-0.77924653,0.028811157999999996,0.274399164,0.016854509,0.398734177,72.6667,0.655667
2017-07-11 07:15:00,-0.5883078079999999,-0.7832121609999999,0.056927736,0.291954023,0.0031615040000000003,0.40427215200000005,96.2667,1.153
2017-07-11 07:30:00,-0.49974852299999994,-0.785855915,0.079376545,0.309926855,-0.010983145,0.40901898700000006,134.733,2.068
2017-07-11 07:45:00,-0.412352935,-0.78849967,0.094212764,0.327063741,-0.025292027999999998,0.412183544,187.467,3.25833
2017-07-11 08:00:00,-0.32625911,-0.791143424,0.099602701,0.34378265399999997,-0.039518795,0.415348101,246.533,4.55633
2017-07-11 08:15:00,-0.241664283,-0.793787178,0.093545967,0.360083595,-0.055531605,0.41693038,312.66700000000003,5.7986699999999995
2017-07-11 08:30:00,-0.15868679800000002,-0.797752809,0.07670936,0.37847439899999996,-0.07493174,0.41930379700000003,381.8,7.0566699999999996
2017-07-11 08:45:00,-0.07752389,-0.80171844,0.050926569000000005,0.39811912200000005,-0.097103324,0.420886076,446.267,8.21
2017-07-11 09:00:00,0.001686374,-0.805684071,0.017975718,0.418599791,-0.12147153599999999,0.422468354,509.4,9.30233
